683158721,77.54728013,-67.05412315,-0.085796401,,18.715599,17.422001
683433985,76.77242205,-66.32050503,0.0695742,,16.1896,15.5028
732948706,84.08781035,-66.06299147,-0.058809999,,18.716101,17.496799
448384784,210.1051295,-66.39992414,0.234615,,18.8402,17.478201
448384999,210.0872302,-66.37603385,-0.196804,,18.9242,17.6653
448385391,210.1702674,-66.3344447,0.154312,,17.881399,16.598301
40603625,77.93966434,-67.03065621,-0.043051399,,18.499701,17.245001
448386468,210.1854891,-66.21331814,0.29775599,,18.690701,17.3843
1110801150,227.7602806,-66.82013221,0.62276101,,16.7223,15.6934
448764209,213.1818059,-66.3945231,0.26689401,,18.411501,16.9457
448384941,210.0239254,-66.38354303,0.45936501,,15.4343,14.4712
731823501,87.43807282,-67.19371809,-0.0116573,,15.8065,15.459
736482878,90.22580753,-67.90072452,0.105956,,16.3202,15.6216
1207269987,244.6752003,-67.15190524,-0.088132203,,18.425699,17.505199
448216327,208.7662643,-67.70157122,0.44913501,,17.314699,16.250099
448386218,209.9928195,-66.24038558,0.316145,,17.532101,16.2528
448765130,213.2753539,-66.51240793,0.43137899,,17.7917,16.431
448144619,208.2841909,-66.83355338,0.24493501,,17.270599,15.9902
448216217,208.8035018,-67.71496956,0.31746399,,17.649,16.4519
448145963,208.2431387,-66.65884174,0.132129,,17.5564,16.3379
448146210,208.1711866,-66.6269585,0.172048,,18.1182,16.954399
1111074025,226.9716661,-66.15950077,-0.32888401,,20.287901,19.1619
448385326,210.1191382,-66.34191221,0.230205,,17.586,16.1812
448385561,209.9837491,-66.31319974,0.42060199,,17.8701,16.557899
448385581,210.1395994,-66.31078189,0.51526201,,18.1446,16.896799
1021123258,200.1062192,-66.94109858,0.088171102,,19.023199,17.552
1021175267,200.3494459,-66.76608759,0.160374,,17.247101,16.1924
1021435341,200.0960406,-66.19410844,0.189934,,17.9748,16.749399
1021129164,200.7717393,-67.01891667,-0.00265542,,19.1898,17.6619
1021191424,200.7920782,-66.5900656,0.38162801,,18.306,16.8356
1021191474,200.7921917,-66.58940705,0.063998602,,18.355301,16.8857
1021291196,200.6273234,-66.56746803,0.473555,,15.5036,14.4015
448085553,207.9174731,-67.38098906,0.21106701,,17.4326,16.2258
448088214,207.8203019,-67.76440457,0.180043,,17.694,16.579599
30111842,73.68802778,-66.41341566,-0.0337453,,18.865801,17.6605
448384609,209.9599135,-66.41890553,0.46598399,,16.368799,15.2571
30470059,74.8946523,-66.00128018,0.37432799,,16.5872,15.7527
1021291968,200.7770925,-66.52579097,0.56596202,,18.1378,16.855499
1021299485,200.9792077,-66.37386972,0.132129,,18.151899,16.8057
1021303539,200.6697429,-66.39623698,0.18320601,,16.9125,15.7507
1021303673,200.6485771,-66.38817356,-0.169588,,18.784401,17.169001
1007369091,201.2308269,-67.596243,0.15621699,,17.522699,16.224701
1007371039,201.1420022,-67.5611228,0.41308701,,17.1448,15.8596
1007371722,201.2075138,-67.54030576,-0.000537993,,17.483801,16.120899
1021129427,200.8410875,-66.99531289,0.122775,,18.795401,17.4249
30719682,75.63585169,-67.14790244,0.81180298,,16.3738,15.2784
31178003,76.76022419,-67.46821842,0.437796,,17.2024,16.428699
448384781,210.0696017,-66.40041843,0.36299899,,16.931801,15.7214
448146193,208.1220439,-66.62854777,0.41227901,,15.2419,14.1336
30185296,73.60778736,-67.85535812,0.41105601,,16.6933,15.8269
30641293,75.15404322,-67.74976038,0.48450801,,16.9352,15.9077
448384512,209.9028591,-66.42919278,0.64915001,,15.9651,14.8595
448087384,207.9025716,-67.64553774,2.80003,,11.4414,10.5506
448222367,208.8250869,-66.83981995,0.224463,,18.4863,17.210699
448232475,209.0838973,-66.21418715,0.289323,,18.3671,17.055401
40717118,78.64090273,-67.37891323,-0.082754597,,18.464399,17.105801
1021193669,201.0710259,-66.52213229,0.49659801,,16.3344,15.1188
1021196952,201.4426895,-66.77572696,0.065399699,,17.820299,16.4112
1021158074,201.1506561,-66.71381157,0.450883,,15.7523,14.518
1007386320,201.7683771,-67.35486867,0.361112,,17.0858,15.9392
1021209534,201.5360647,-66.57922298,0.15540799,,18.5928,17.282301
1021211661,201.789565,-66.53858113,0.29401699,,17.8741,16.572599
1021212079,201.7374939,-66.54050115,0.81659901,,15.2805,14.2212
448912248,214.6433107,-67.90105697,0.139979,,18.112301,16.865999
448231971,209.0864878,-66.15756096,0.18460099,,18.079201,16.8151
448232640,209.0129955,-66.23285568,0.22680999,,18.740499,17.419201
448912520,214.6214437,-67.94983279,-0.075684197,,17.924801,16.9965
448961979,215.0072075,-66.02448338,0.24505401,,19.0268,17.4937
1021214420,201.7084618,-66.48051966,0.28748,,15.5146,14.2254
1021224059,201.9322724,-66.50327608,0.25535399,,17.889,16.515301
1021435837,200.1138526,-66.16821796,0.413968,,18.384399,16.923
1007371038,201.1434577,-67.56154301,0.46138701,,17.213301,15.9378
448294196,209.4754994,-67.75535111,-0.121723,,18.945801,17.773899
448962225,215.1756221,-66.05470337,0.42876801,,16.960899,15.7654
